,3,4,5,6,7,8,9,10,11,12,13,14
1,0.07880476315816244,0.07293503284454346,0.11224737167358396,0.1357957442601522,0.16401417255401612,0.2045217037200928,0.16173946857452393,0.0708341677983602,0.07847003142038982,0.08378955523173015,0.09977117379506428,0.32155998547871906
100,0.08558700879414875,0.10960453351338705,0.14625542958577473,0.1627671480178833,0.1745791753133138,0.18055434226989744,0.07590586344401042,0.07924496332804362,0.19047786394755048,0.27436725298563636,0.18447666168212892,0.10016533533732097
1000,0.05848946571350098,0.08748489220937093,0.09222425619761149,0.047821950912475576,0.07788281440734864,0.1673966407775879,0.21665879090627035,0.21828197638193766,0.3035869598388672,0.2671184698740641,0.11987036069234212,0.11579585075378418
10000,0.038161238034566246,0.050913993517557786,0.08396292527516684,0.055944728851318355,0.06740309397379557,0.21835459868113202,0.2876432577768962,0.28772292931874593,0.10732633272806802,0.11685045560201009,0.26266345977783206,0.3300115346908569
20000,0.1291950464248657,0.1547731161117554,0.09392615954081218,0.061721785863240564,0.09475800196329753,0.09748369057973226,0.2832800547281901,0.24898725350697837,0.311495574315389,0.3965044260025024,0.4198196887969971,0.3940279165903727
30000,0.11291139920552573,0.113270370165507,0.04777882893880209,0.058078598976135244,0.06429932117462157,0.10271828969319662,0.24454256693522133,0.27641112009684243,0.3498140176137288,0.1825549840927124,0.14499175548553467,0.3195525566736857
