,3,4,5,6,7,8,9,10
1,0.00897828737894694,0.009911219278971354,0.006000677744547526,0.00831929842631022,0.007292429606119792,0.006958961486816406,0.009344975153605143,0.007973829905192057
100,0.008619070053100586,0.008302847544352213,0.006969610850016276,0.005974610646565755,0.00831278165181478,0.005319833755493164,0.006640434265136719,0.007276058197021484
1000,0.008605718612670898,0.009286006291707357,0.011978467305501303,0.005315621693929036,0.008332411448160807,0.008985360463460287,0.007361014684041341,0.011338233947753906
10000,0.018284320831298828,0.015631993611653645,0.01861707369486491,0.01723027229309082,0.015639464060465496,0.014951546986897787,0.018959681193033855,0.017632563908894856
