,3,4,5,6,7,8,9,10,11,12,13,14
1,0.6506,0.6506,0.6506,0.6506,0.6506,0.6506,0.6506,0.6506,0.6506,0.6506,0.6506,0.6506
10,0.4791,0.3054,0.20909999999999998,0.1161,0.1985,0.0592,0.0719,0.0294,0.011000000000000001,0.0319,0.0378,0.1648
100,0.361,0.2276,0.1331,0.0722,0.0425,0.0218,0.0089,0.0044,0.0026999999999999997,0.0012,0.0007,0.001
1000,0.2178,0.1306,0.076,0.0396,0.0209,0.0128,0.0047,0.0032999999999999995,0.0016,0.0011,0.0004,0.0002
10000,0.0731,0.0447,0.0273,0.014,0.0079,0.0026999999999999997,0.0034,0.0009000000000000001,0.0014,0.0005,0.0003,0.0
20000,0.0416,0.0224,0.0147,0.0086,0.0042,0.002,0.0024,0.0013,0.0003,0.0001,0.0003,0.0
30000,0.023500000000000004,0.015400000000000002,0.0106,0.0061,0.0032999999999999995,0.0026999999999999997,0.001,0.001,0.0007,0.0,0.0,0.0
