,3,4,5,6,7,8,9,10
1,0.7727240562438965,1.0991988102595012,1.3613612254460652,1.5922864913940427,1.9088178157806397,2.209156370162964,2.5140432278315226,2.6665669679641724
10,0.8090201139450074,1.1456682443618773,1.3800858577092487,1.6301471869150796,1.8467060486475626,2.2439632177352906,2.3981839259465536,2.696137118339539
100,0.8449584484100342,1.0685544888178506,1.3682008981704712,1.6333526452382408,1.9932725191116332,2.156057119369507,2.5006932338078816,2.8250839233398435
1000,0.9738365252812704,1.2702279647191366,1.4491130510965984,1.5493019978205362,1.9938381354014079,2.4694671551386516,2.4895698706309,2.742827622095744
10000,1.0218973636627198,1.4048444906870525,1.7844974915186562,2.0568756898244223,2.4783231337865193,2.882522892951966,3.349452575047811,3.545571398735047
20000,1.2112775643666585,1.3580063025156655,1.7432963450749714,2.0031317949295047,2.510909581184387,2.750784476598104,3.3927521308263144,3.6273578246434526
30000,1.0354532639185587,1.294814411799113,1.6755066076914469,1.9164794762929283,2.211574594179789,2.5084056297938027,2.8463003079096474,3.736421926816304
