,3,4,5,6,7,8,9,10,11,12,13,14
1,0.016263961791992188,0.023448626200358074,0.02584075927734375,0.030802567799886067,0.028830528259277344,0.04152019818623861,0.03659383455912272,0.041746934254964195,0.05994335810343424,0.0953521728515625,0.04638775189717611,0.05235902468363444
100,0.01486984888712565,0.023642301559448242,0.04427687327067057,0.04511364301045736,0.032565911610921226,0.033494790395100914,0.040385166803995766,0.050880988438924156,0.05379343032836914,0.057434399922688804,0.050568739573160805,0.060693581899007164
1000,0.02489018440246582,0.030352989832560223,0.03817979494730631,0.05121254920959473,0.04913616180419922,0.054375807444254555,0.062186638514200844,0.06083536148071289,0.0690778096516927,0.06316693623860677,0.07646711667378743,0.10127051671346028
10000,0.07014687856038411,0.077239990234375,0.08399415016174316,0.07408428192138672,0.10614641507466634,0.09191934267679851,0.11954760551452637,0.09877347946166992,0.11934725443522136,0.11386307080586751,0.11430597305297852,0.1685488224029541
20000,0.07890518506368001,0.09588058789571126,0.08861279487609863,0.09251689910888672,0.11022273699442546,0.1073762575785319,0.2530796527862549,0.5395917892456055,0.12346847852071126,0.13886022567749023,0.14403216044108072,0.1648411750793457
30000,0.10555775960286458,0.11407923698425293,0.11464905738830566,0.14690510431925455,0.1335874398549398,0.550692081451416,0.13597440719604492,0.16163810094197592,0.15310541788736978,0.3418084780375163,0.3372761408487956,0.1733698050181071
